energy,condition,volume,weight,machine_id,speed
1188.8,C000X,126.0,19.0,M1,8.5
777.2,C000T,84.0,16.0,M1,12.7
1079.7,C000AK,115.0,19.0,M1,9.3
774.6,C000T,85.0,14.0,M1,12.8
1167.7,C000AF,124.0,17.0,M1,8.5
1213.7,C000X,128.0,19.0,M1,8.3
1395.7,C000AP,147.0,21.0,M1,7.2
1500.9,C000X,156.0,21.0,M1,6.6
924.3,C000AY,100.0,16.0,M1,10.9
1124.2,C000J,120.0,18.0,M3,8.9
1131.0,C000AJ,121.0,19.0,M1,8.8
799.4,C000T,90.0,14.0,M1,12.4
848.8,C000Z,92.0,15.0,M1,11.8
996.6,C000D,106.0,17.0,M1,10.1
1123.0,C000AK,120.0,17.0,M1,8.9
759.7,C000Y,84.0,14.0,M1,13.2
1220.4,C000J,129.0,21.0,M1,8.2
812.3,C000AI,87.0,15.0,M1,12.2
750.0,C000Z,81.0,15.0,M1,13.4
1124.7,C000I,118.0,18.0,M1,8.9
1103.1,C000M,120.0,17.0,M2,9.1
979.1,C000AY,104.0,19.0,M1,10.2
2320.1,C000S,239.0,33.0,M1,4.3
1125.5,C000W,120.0,20.0,M4,8.8
1239.0,C000X,132.0,22.0,M1,8.1
1801.2,C000AY,185.0,26.0,M2,5.6
861.2,C000Z,93.0,16.0,M1,11.7
615.4,C000AZ,69.0,14.0,M2,16.2
763.4,C000Y,83.0,14.0,M1,13.1
757.8,C000B,83.0,13.0,M1,13.1
1934.3,C000X,197.0,27.0,M1,5.2
882.3,C000N,96.0,15.0,M2,11.3
777.6,C000O,85.0,15.0,M2,13.1
590.7,C000AZ,66.0,13.0,M2,16.7
807.3,C000Z,89.0,14.0,M1,12.3
817.9,C000O,88.0,17.0,M1,12.1
1245.0,C000AY,134.0,20.0,M1,8.1
1193.8,C000O,126.0,18.0,M2,8.4
1130.2,C000H,120.0,19.0,M2,8.9
850.3,C000M,92.0,15.0,M1,11.7
835.0,C000Y,89.0,16.0,M1,12.0
1286.6,C000AK,134.0,19.0,M2,7.7
834.5,C000T,90.0,16.0,M1,12.2
1265.2,C000AK,134.0,22.0,M1,7.9
960.2,C000Y,104.0,17.0,M2,10.4
1106.3,C000X,116.0,19.0,M1,9.0
587.4,C000AZ,65.0,12.0,M1,16.7
1170.5,C000T,124.0,20.0,M1,8.5
1002.0,C000Z,107.0,18.0,M1,9.8
1284.6,C000AJ,136.0,20.0,M1,7.7
1089.3,C000AK,116.0,19.0,M2,9.2
885.3,C000F,95.0,13.0,M1,11.5
580.3,C000AZ,66.0,12.0,M2,17.2
968.1,C000AY,103.0,17.0,M4,10.4
720.0,C000O,81.0,15.0,M2,14.0
1232.8,C000AY,132.0,21.0,M1,8.1
1207.1,C000X,129.0,19.0,M1,8.2
1320.0,C000J,138.0,19.0,M3,7.5
1668.2,C000Y,174.0,25.0,M2,6.0
920.4,C000AI,99.0,17.0,M1,10.9
1244.3,C000AK,132.0,21.0,M1,8.0
1277.6,C000W,135.0,18.0,M1,7.9
829.9,C000S,91.0,16.0,M1,12.0
890.9,C000O,96.0,16.0,M1,11.2
985.3,C000O,106.0,18.0,M2,10.1
1242.6,C000J,129.0,20.0,M3,8.1
771.1,C000Z,85.0,15.0,M4,13.0
879.3,C000S,95.0,15.0,M1,11.3
785.5,C000K,87.0,13.0,M4,12.7
908.8,C000Y,97.0,15.0,M2,11.0
1155.0,C000AT,123.0,18.0,M1,8.7
1119.4,C000AK,120.0,20.0,M1,8.9
726.4,C000T,80.0,15.0,M1,13.7
1129.3,C000AK,122.0,20.0,M1,8.9
899.3,C000S,98.0,15.0,M1,11.1
780.7,C000Y,83.0,14.0,M1,12.8
1213.5,C000W,128.0,19.0,M1,8.2
1035.1,C000AW,112.0,18.0,M1,9.6
858.2,C000Z,93.0,15.0,M4,11.6
1162.5,C000W,124.0,19.0,M1,8.5
1182.2,C000Z,125.0,20.0,M1,8.5
1039.6,C000AJ,110.0,19.0,M4,9.7
840.3,C000Z,92.0,14.0,M1,11.9
851.9,C000T,92.0,16.0,M1,11.7
810.9,C000O,87.0,13.0,M2,12.3
1167.0,C000AK,125.0,18.0,M1,8.5
784.5,C000O,84.0,14.0,M2,12.8
776.9,C000AM,85.0,14.0,M2,12.8
785.0,C000T,86.0,15.0,M1,12.7
738.2,C000N,80.0,14.0,M2,13.6
938.0,C000F,101.0,17.0,M2,10.7
1126.4,C000X,119.0,18.0,M1,8.9
1243.0,C000T,132.0,21.0,M1,8.0
1226.8,C000AK,130.0,20.0,M2,8.2
850.5,C000Y,92.0,15.0,M1,11.7
2036.6,C000AK,210.0,27.0,M2,4.9
1177.4,C000AF,126.0,18.0,M1,8.5
848.1,C000Z,92.0,16.0,M2,11.9
1295.5,C000K,137.0,18.0,M1,7.7
937.4,C000N,99.0,15.0,M4,10.5
1019.5,C000O,109.0,17.0,M3,9.8
1041.2,C000AY,112.0,17.0,M1,9.7
798.9,C000BA,87.0,15.0,M1,12.4
599.4,C000AZ,68.0,13.0,M2,16.9
822.1,C000Z,90.0,14.0,M1,12.1
913.7,C000O,97.0,15.0,M2,10.9
1215.1,C000AY,127.0,19.0,M1,8.2
832.5,C000AL,90.0,17.0,M2,12.0
1211.5,C000AK,126.0,19.0,M2,8.2
838.1,C000O,91.0,18.0,M2,12.0
1296.4,C000W,137.0,21.0,M5,7.7
1158.9,C000AF,122.0,18.0,M1,8.7
875.2,C000Z,95.0,15.0,M2,11.3
1203.2,C000AX,127.0,20.0,M2,8.4
774.8,C000Y,85.0,16.0,M1,12.8
1393.8,C000AK,145.0,22.0,M2,7.2
971.6,C000AW,104.0,18.0,M1,10.2
839.4,C000Z,92.0,15.0,M2,11.8
898.7,C000AI,98.0,15.0,M1,11.2
566.4,C000AZ,65.0,12.0,M2,17.5
1155.6,C000V,124.0,19.0,M1,8.7
957.7,C000AJ,102.0,17.0,M1,10.5
820.8,C000O,90.0,14.0,M2,12.2
1241.2,C000AP,129.0,19.0,M1,8.1
804.4,C000F,89.0,14.0,M1,12.2
794.1,C000Y,87.0,16.0,M5,12.6
574.4,C000AZ,65.0,13.0,M2,17.4
767.0,C000T,83.0,16.0,M3,12.9
1067.3,C000AJ,114.0,17.0,M5,9.3
1088.7,C000AJ,116.0,20.0,M5,9.2
1193.6,C000J,125.0,19.0,M3,8.4
788.4,C000L,85.0,14.0,M5,12.8
884.0,C000O,94.0,16.0,M2,11.3
966.7,C000AY,105.0,17.0,M3,10.3
812.3,C000O,90.0,16.0,M2,12.4
1122.5,C000O,120.0,17.0,M5,8.9
777.4,C000Y,85.0,15.0,M3,12.9
798.9,C000T,87.0,15.0,M3,12.6
969.0,C000AY,104.0,17.0,M1,10.4
992.0,C000O,105.0,15.0,M2,10.1
761.1,C000T,84.0,15.0,M5,13.1
1517.1,C000AP,158.0,22.0,M1,6.6
1215.3,C000J,129.0,19.0,M3,8.2
946.0,C000S,101.0,15.0,M3,10.5
1122.8,C000AK,119.0,16.0,M3,8.9
608.6,C000AZ,68.0,12.0,M2,16.6
1173.5,C000AK,125.0,19.0,M5,8.5
1017.5,C000Y,108.0,16.0,M1,9.8
1178.7,C000C,126.0,19.0,M4,8.5
784.1,C000T,87.0,15.0,M3,12.8
1318.6,C000AP,139.0,21.0,M1,7.6
998.6,C000AY,108.0,17.0,M5,10.0
875.5,C000O,94.0,15.0,M2,11.5
1190.7,C000X,124.0,18.0,M5,8.5
899.5,C000F,98.0,15.0,M1,11.1
1141.5,C000AK,121.0,18.0,M3,8.7
1377.1,C000AJ,146.0,21.0,M5,7.3
864.5,C000Z,92.0,15.0,M5,11.5
810.0,C000Y,87.0,16.0,M2,12.3
1135.9,C000X,121.0,19.0,M1,8.9
1331.5,C000AK,142.0,21.0,M2,7.5
1130.4,C000AQ,118.0,19.0,M3,8.9
1158.0,C000AX,123.0,20.0,M5,8.6
786.6,C000Z,86.0,16.0,M1,12.6
1148.1,C000W,122.0,18.0,M3,8.7
1159.1,C000AK,122.0,19.0,M5,8.6
1830.3,C000S,192.0,24.0,M1,5.4
917.0,C000Y,98.0,17.0,M1,11.1
1172.9,C000AK,124.0,19.0,M1,8.5
1025.2,C000AY,110.0,19.0,M1,9.9
828.6,C000O,91.0,15.0,M3,12.1
1301.9,C000X,137.0,20.0,M1,7.7
881.2,C000N,95.0,16.0,M3,11.3
801.9,C000AD,89.0,15.0,M4,12.5
1006.4,C000AJ,107.0,16.0,M2,9.9
1217.1,C000J,129.0,19.0,M5,8.2
789.8,C000S,87.0,15.0,M5,12.8
1406.8,C000AS,148.0,20.0,M3,7.1
761.3,C000Z,83.0,15.0,M2,13.1
833.9,C000S,90.0,16.0,M1,11.9
1339.8,C000AK,140.0,20.0,M2,7.5
946.1,C000AY,102.0,16.0,M3,10.6
648.5,C000AZ,71.0,13.0,M1,15.3
756.9,C000Y,84.0,13.0,M3,13.2
810.0,C000T,87.0,13.0,M3,12.3
844.6,C000Y,91.0,17.0,M3,11.9
1137.4,C000X,120.0,16.0,M3,8.8
888.5,C000O,96.0,16.0,M2,11.3
796.7,C000Y,86.0,15.0,M3,12.6
1011.4,C000T,108.0,18.0,M1,9.8
1012.6,C000AO,108.0,16.0,M4,9.9
1234.3,C000X,129.0,20.0,M1,8.1
846.0,C000T,92.0,14.0,M1,11.9
1327.6,C000W,140.0,21.0,M1,7.5
1274.2,C000AL,133.0,21.0,M2,7.9
535.1,C000AZ,60.0,14.0,M2,18.7
2804.0,C000AI,289.0,32.0,M3,3.6
1203.4,C000AK,126.0,19.0,M2,8.3
825.9,C000Y,91.0,15.0,M5,12.0
1174.0,C000AK,125.0,19.0,M5,8.5
817.4,C000T,89.0,16.0,M1,12.2
933.3,C000AJ,101.0,15.0,M2,10.7
774.2,C000N,82.0,14.0,M3,12.9
549.1,C000AZ,61.0,11.0,M1,18.0
863.2,C000T,95.0,15.0,M1,11.5
1234.1,C000AK,130.0,20.0,M5,8.1
865.5,C000O,94.0,17.0,M3,11.6
767.9,C000Z,82.0,13.0,M3,12.9
766.7,C000S,84.0,17.0,M1,13.1
592.3,C000BC,66.0,13.0,M1,16.9
1167.7,C000AK,124.0,20.0,M2,8.6
970.4,C000Y,103.0,18.0,M2,10.4
852.7,C000F,92.0,15.0,M1,11.7
1320.7,C000X,139.0,20.0,M1,7.6
822.5,C000Z,92.0,14.0,M1,12.2
834.5,C000T,92.0,17.0,M1,12.0
828.1,C000Y,90.0,14.0,M3,12.1
938.4,C000T,101.0,16.0,M1,10.7
1219.7,C000W,130.0,19.0,M3,8.2
829.4,C000Y,89.0,15.0,M1,12.0
1336.3,C000AP,141.0,22.0,M3,7.5
837.8,C000T,90.0,15.0,M1,12.0
1036.1,C000AJ,110.0,18.0,M2,9.7
1251.0,C000R,134.0,20.0,M1,8.0
790.9,C000T,85.0,16.0,M1,12.7
1647.4,C000J,172.0,22.0,M1,6.0
976.3,C000AY,104.0,16.0,M1,10.3
815.8,C000N,89.0,15.0,M5,12.3
1436.9,C000W,151.0,23.0,M5,7.0
1092.2,C000S,117.0,18.0,M1,9.1
1254.4,C000AU,134.0,21.0,M1,8.0
1001.4,C000AJ,107.0,17.0,M3,10.1
864.9,C000AM,94.0,14.0,M2,11.5
1173.1,C000AK,124.0,18.0,M4,8.5
887.0,C000O,94.0,16.0,M2,11.3
1416.8,C000H,149.0,20.0,M1,7.0
872.4,C000AQ,94.0,17.0,M5,11.4
1022.7,C000H,110.0,15.0,M2,9.8
870.9,C000O,93.0,16.0,M1,11.5
850.3,C000E,93.0,16.0,M1,11.8
1046.5,C000AJ,111.0,17.0,M5,9.5
858.0,C000T,93.0,16.0,M1,11.7
574.9,C000AZ,64.0,12.0,M2,17.6
940.5,C000O,101.0,15.0,M2,10.7
1130.6,C000J,119.0,18.0,M1,8.8
1166.0,C000J,124.0,17.0,M3,8.6
833.9,C000O,89.0,14.0,M2,11.9
539.5,C000AZ,59.0,10.0,M2,18.7
894.9,C000K,95.0,16.0,M4,11.3
830.1,C000O,90.0,15.0,M5,12.0
817.4,C000Y,91.0,16.0,M3,12.2
1358.9,C000AK,143.0,21.0,M1,7.3
1187.2,C000AK,124.0,20.0,M2,8.4
1614.4,C000AP,170.0,22.0,M1,6.2
916.6,C000AY,99.0,14.0,M3,11.0
927.0,C000O,99.0,17.0,M4,10.9
1113.7,C000AO,117.0,18.0,M4,8.9
589.8,C000AZ,67.0,13.0,M2,17.0
753.9,C000S,83.0,15.0,M1,13.1
1617.7,C000AK,168.0,25.0,M2,6.2
1619.8,C000AF,170.0,22.0,M1,6.2
771.8,C000AL,84.0,14.0,M2,13.0
829.4,C000O,89.0,14.0,M5,12.0
1201.4,C000I,126.0,18.0,M1,8.4
824.8,C000N,91.0,15.0,M5,12.2
1569.0,C000AP,164.0,23.0,M1,6.4
742.2,C000T,82.0,15.0,M3,13.5
657.4,C000AZ,73.0,15.0,M2,15.1
752.0,C000Z,81.0,15.0,M2,13.6
1213.3,C000X,128.0,18.0,M1,8.2
1020.1,C000N,111.0,18.0,M2,9.8
861.4,C000Y,93.0,15.0,M1,11.6
875.7,C000O,96.0,16.0,M3,11.4
1070.2,C000F,115.0,20.0,M3,9.3
1242.1,C000X,132.0,19.0,M3,8.0
1169.2,C000AK,122.0,19.0,M2,8.5
1136.8,C000Y,120.0,18.0,M1,8.8
1175.5,C000W,125.0,19.0,M3,8.5
924.9,C000S,99.0,16.0,M3,10.8
1241.4,C000W,132.0,19.0,M3,8.1
802.6,C000Y,88.0,15.0,M3,12.6
809.5,C000T,88.0,15.0,M3,12.3
1220.4,C000AK,129.0,19.0,M2,8.2
575.9,C000AZ,65.0,11.0,M2,17.2
823.0,C000Y,89.0,14.0,M2,12.1
885.1,C000BA,96.0,16.0,M3,11.3
1758.3,C000O,184.0,24.0,M5,5.7
1311.7,C000I,137.0,18.0,M1,7.6
930.3,C000O,99.0,16.0,M2,10.6
1229.9,C000Z,131.0,21.0,M3,8.2
1186.8,C000W,125.0,18.0,M5,8.4
876.1,C000AL,94.0,18.0,M2,11.4
1235.4,C000AY,131.0,21.0,M1,8.1
821.9,C000T,88.0,14.0,M3,12.1
1135.1,C000AK,121.0,20.0,M2,8.8
1585.3,C000AK,166.0,24.0,M2,6.3
1314.5,C000AF,138.0,21.0,M4,7.6
1204.5,C000W,127.0,20.0,M5,8.3
1461.9,C000AK,154.0,21.0,M2,6.8
1219.5,C000AK,130.0,20.0,M2,8.2
1280.1,C000AY,135.0,20.0,M1,7.8
808.2,C000O,89.0,17.0,M3,12.4
816.3,C000U,91.0,15.0,M1,12.2
803.0,C000T,87.0,15.0,M3,12.4
830.8,C000Z,92.0,13.0,M2,12.0
1222.6,C000H,130.0,21.0,M2,8.1
1423.2,C000AJ,150.0,22.0,M1,7.0
1293.0,C000W,136.0,20.0,M1,7.7
853.6,C000Y,92.0,15.0,M2,11.7
1129.5,C000H,121.0,18.0,M2,8.9
606.2,C000AZ,68.0,13.0,M1,16.4
817.9,C000N,89.0,15.0,M2,12.3
1239.0,C000X,132.0,20.0,M1,8.0
1217.3,C000AK,131.0,19.0,M3,8.2
1070.6,C000AJ,115.0,19.0,M4,9.4
1255.7,C000X,133.0,21.0,M3,8.0
570.2,C000AZ,65.0,13.0,M2,17.7
817.2,C000S,89.0,15.0,M1,12.2
1166.8,C000AX,123.0,18.0,M2,8.6
788.7,C000Z,88.0,15.0,M3,12.8
1383.0,C000AP,146.0,21.0,M1,7.2
858.6,C000Y,93.0,15.0,M1,11.7
1159.9,C000AK,125.0,17.0,M1,8.6
876.5,C000O,94.0,15.0,M2,11.4
881.0,C000AM,95.0,15.0,M1,11.5
975.0,C000AJ,104.0,16.0,M2,10.3
1293.9,C000AP,136.0,21.0,M1,7.7
1141.3,C000X,121.0,18.0,M3,8.8
520.0,C000AZ,59.0,10.0,M2,19.3
762.1,C000F,86.0,14.0,M2,13.2
1065.0,C000O,116.0,19.0,M3,9.4
781.1,C000T,84.0,15.0,M1,12.7
984.1,C000H,105.0,17.0,M1,10.3
1410.9,C000AK,148.0,19.0,M2,7.1
1043.3,C000H,112.0,19.0,M2,9.6
856.2,C000Z,92.0,16.0,M3,11.5
915.3,C000T,98.0,15.0,M1,10.9
828.3,C000O,90.0,15.0,M2,12.0
771.4,C000M,84.0,14.0,M1,12.9
1246.3,C000X,130.0,20.0,M3,8.0
1050.6,C000AY,113.0,17.0,M3,9.5
878.9,C000O,93.0,15.0,M2,11.3
1219.3,C000AP,129.0,18.0,M1,8.2
764.1,C000AI,83.0,15.0,M3,13.1
1370.3,C000X,144.0,23.0,M3,7.2
864.5,C000AI,93.0,15.0,M1,11.6
1581.6,C000AP,166.0,23.0,M1,6.3
1011.2,C000H,108.0,15.0,M1,9.9
1233.2,C000AT,130.0,21.0,M4,8.1
773.5,C000Y,84.0,14.0,M2,13.0
1476.2,C000AK,155.0,23.0,M2,6.8
788.0,C000Z,85.0,17.0,M3,12.7
1120.4,C000AY,118.0,19.0,M3,8.9
1075.4,C000T,115.0,18.0,M3,9.2
1313.3,C000Z,140.0,19.0,M1,7.7
803.2,C000AC,87.0,15.0,M1,12.3
1196.2,C000AY,124.0,18.0,M1,8.4
917.8,C000AM,102.0,17.0,M1,10.9
1096.8,C000AJ,117.0,19.0,M2,9.1
1296.6,C000K,136.0,20.0,M4,7.7
980.1,C000AY,103.0,16.0,M1,10.2
1782.2,C000Y,186.0,27.0,M2,5.6
1040.4,C000AY,112.0,18.0,M1,9.6
1239.7,C000X,132.0,19.0,M1,8.0
835.0,C000O,92.0,15.0,M2,12.1
1091.8,C000D,116.0,19.0,M1,9.1
779.5,C000Z,86.0,14.0,M1,12.9
1140.4,C000AJ,121.0,20.0,M3,8.7
1203.6,C000T,125.0,18.0,M3,8.3
1260.5,C000AP,134.0,19.0,M1,8.0
979.7,C000AY,103.0,18.0,M1,10.2
1434.0,C000A,148.0,19.0,M3,7.0
1276.7,C000O,136.0,21.0,M1,7.8
1385.6,C000AK,145.0,20.0,M3,7.2
839.2,C000Y,92.0,15.0,M2,12.0
675.8,C000AZ,75.0,12.0,M2,14.7
797.4,C000T,86.0,16.0,M3,12.6
1311.0,C000AP,138.0,20.0,M1,7.6
1100.8,C000Y,117.0,19.0,M2,9.1
974.2,C000AJ,104.0,16.0,M2,10.3
882.3,C000Z,95.0,16.0,M1,11.2
879.1,C000Z,96.0,16.0,M3,11.3
960.8,C000AJ,105.0,17.0,M2,10.3
1204.3,C000AP,129.0,19.0,M1,8.3
1177.4,C000X,123.0,18.0,M1,8.5
786.2,C000N,86.0,16.0,M2,12.8
1377.1,C000X,142.0,19.0,M3,7.2
1056.2,C000T,113.0,17.0,M1,9.4
771.9,C000AL,85.0,15.0,M2,12.8
1425.4,C000AP,148.0,21.0,M1,7.0
1121.3,C000AK,119.0,20.0,M1,8.9
782.7,C000E,86.0,15.0,M1,12.7
1091.0,C000AK,117.0,16.0,M1,9.1
1580.6,C000T,162.0,22.0,M1,6.3
799.4,C000Y,87.0,15.0,M1,12.5
1112.8,C000AF,118.0,18.0,M4,9.1
769.5,C000T,83.0,16.0,M4,13.2
1010.6,C000AY,109.0,18.0,M1,9.9
1574.0,C000AK,164.0,22.0,M1,6.3
611.8,C000AZ,67.0,13.0,M2,16.3
1025.4,C000AY,111.0,17.0,M2,9.8
1765.2,C000AX,184.0,24.0,M2,5.7
1224.1,C000AK,129.0,20.0,M1,8.2
957.7,C000O,104.0,18.0,M1,10.4
878.2,C000T,95.0,15.0,M1,11.4
1241.9,C000AY,131.0,20.0,M1,8.1
792.6,C000O,87.0,14.0,M1,12.5
802.3,C000N,87.0,14.0,M1,12.4
961.8,C000Z,103.0,17.0,M2,10.4
1375.7,C000AY,144.0,19.0,M2,7.3
857.3,C000O,92.0,16.0,M2,11.7
1247.2,C000AY,131.0,19.0,M1,8.0
852.9,C000L,93.0,17.0,M2,11.8
1156.5,C000X,124.0,18.0,M2,8.6
842.0,C000K,90.0,14.0,M4,11.8
671.7,C000AZ,75.0,14.0,M2,14.9
913.7,C000Z,99.0,16.0,M1,11.0
1033.1,C000AJ,112.0,17.0,M1,9.7
1159.7,C000AK,122.0,18.0,M2,8.6
884.2,C000Y,97.0,17.0,M1,11.3
785.4,C000Z,87.0,16.0,M1,12.7
1364.7,C000AF,143.0,21.0,M1,7.3
1137.6,C000AW,119.0,20.0,M4,8.8
1229.4,C000AK,129.0,19.0,M1,8.1
790.0,C000Z,88.0,15.0,M1,12.6
998.8,C000AJ,106.0,16.0,M1,10.0
825.6,C000Z,89.0,18.0,M1,12.1
889.4,C000AI,98.0,16.0,M1,11.1
1010.0,C000Z,110.0,18.0,M1,9.9
1039.2,C000AJ,112.0,18.0,M2,9.6
953.9,C000AJ,103.0,17.0,M3,10.5
839.4,C000T,93.0,16.0,M1,11.9
1056.4,C000Z,113.0,18.0,M2,9.4
799.1,C000T,88.0,15.0,M1,12.4
882.8,C000Z,97.0,16.0,M4,11.3
789.1,C000T,84.0,15.0,M2,12.6
840.2,C000N,93.0,16.0,M2,11.9
1145.8,C000J,121.0,20.0,M1,8.8
857.1,C000Z,91.0,17.0,M1,11.7
1176.6,C000W,124.0,19.0,M2,8.5
921.2,C000Y,99.0,16.0,M2,10.9
897.9,C000T,96.0,17.0,M1,11.1
1097.7,C000AY,117.0,18.0,M3,9.1
803.0,C000O,87.0,15.0,M4,12.6
993.4,C000H,105.0,18.0,M1,10.0
1378.3,C000AF,146.0,21.0,M1,7.2
1783.6,C000AK,185.0,25.0,M1,5.6
1106.1,C000AI,116.0,18.0,M1,9.0
933.0,C000AY,101.0,16.0,M1,10.7
937.2,C000F,101.0,18.0,M2,10.7
1127.4,C000Y,119.0,18.0,M4,8.8
1160.1,C000X,123.0,17.0,M1,8.6
830.6,C000N,91.0,15.0,M2,12.0
1200.1,C000X,126.0,19.0,M1,8.3
870.3,C000N,95.0,15.0,M2,11.5
1173.5,C000J,125.0,19.0,M1,8.5
602.5,C000AZ,67.0,12.0,M2,16.8
914.7,C000N,99.0,14.0,M2,10.9
814.9,C000AI,87.0,16.0,M1,12.2
814.7,C000T,88.0,14.0,M1,12.2
1167.0,C000AK,124.0,19.0,M1,8.6
1000.0,C000Y,107.0,16.0,M4,10.0
1311.5,C000W,139.0,18.0,M1,7.6
854.7,C000Y,92.0,17.0,M2,11.7
1949.1,C000AK,202.0,28.0,M1,5.2
1094.1,C000AY,116.0,17.0,M1,9.1
808.9,C000O,87.0,15.0,M2,12.4
1462.9,C000O,153.0,22.0,M2,6.9
1029.6,C000T,111.0,17.0,M1,9.8
1134.7,C000AK,121.0,19.0,M2,8.8
842.4,C000Z,91.0,16.0,M1,11.9
779.2,C000AM,86.0,16.0,M1,12.9
863.8,C000Y,94.0,15.0,M2,11.6
1119.2,C000AK,120.0,19.0,M2,8.9
1376.4,C000W,144.0,20.0,M1,7.2
919.1,C000Y,99.0,16.0,M2,10.9
1491.3,C000J,158.0,20.0,M4,6.7
1428.0,C000O,150.0,21.0,M2,7.0
1009.2,C000AY,109.0,20.0,M4,10.0
756.2,C000O,84.0,13.0,M1,13.3
1303.7,C000AY,136.0,21.0,M3,7.7
1021.5,C000AD,108.0,16.0,M2,9.7
1230.8,C000AY,130.0,18.0,M1,8.1
857.5,C000T,93.0,16.0,M1,11.6
1258.2,C000AK,133.0,18.0,M2,7.9
805.5,C000S,86.0,17.0,M1,12.4
984.7,C000O,104.0,16.0,M1,10.1
1323.7,C000J,140.0,20.0,M1,7.5
807.1,C000N,88.0,16.0,M2,12.5
1029.2,C000F,110.0,18.0,M1,9.7
1230.8,C000X,130.0,20.0,M1,8.1
1312.6,C000J,137.0,22.0,M1,7.6
809.1,C000AM,87.0,17.0,M2,12.4
645.5,C000AZ,72.0,13.0,M1,15.6
974.2,C000AY,104.0,15.0,M1,10.2
769.8,C000F,84.0,16.0,M4,12.9
1375.5,C000X,146.0,21.0,M1,7.3
962.4,C000N,104.0,16.0,M1,10.4
854.9,C000N,93.0,15.0,M1,11.7
947.1,C000T,101.0,18.0,M1,10.5
1307.6,C000AK,138.0,21.0,M2,7.7
1328.0,C000AK,138.0,22.0,M1,7.5
1136.4,C000T,119.0,19.0,M2,8.8
996.8,C000Z,108.0,18.0,M1,10.0
1193.6,C000AK,128.0,17.0,M2,8.4
1423.5,C000Z,149.0,20.0,M1,7.0
1172.0,C000D,125.0,20.0,M1,8.5
808.7,C000Z,89.0,17.0,M1,12.3
1114.3,C000V,116.0,19.0,M1,9.0
623.3,C000AZ,69.0,14.0,M1,16.0
1201.4,C000X,127.0,19.0,M1,8.3
916.0,C000N,100.0,16.0,M2,10.9
1580.6,C000X,165.0,22.0,M1,6.3
822.3,C000F,91.0,16.0,M2,12.1
1139.1,C000H,120.0,19.0,M1,8.8
599.9,C000AZ,66.0,14.0,M2,16.8
1488.6,C000A,158.0,21.0,M3,6.7
806.2,C000N,88.0,15.0,M1,12.4
1357.5,C000X,142.0,21.0,M1,7.4
992.8,C000AJ,108.0,15.0,M4,10.0
552.8,C000AZ,63.0,12.0,M1,18.1
1311.3,C000S,137.0,19.0,M1,7.6
1166.2,C000AX,122.0,17.0,M2,8.6
1187.4,C000Z,126.0,18.0,M4,8.4
1210.2,C000AK,130.0,19.0,M1,8.3
797.1,C000O,88.0,15.0,M1,12.5
982.1,C000AY,107.0,17.0,M4,10.1
823.7,C000F,90.0,16.0,M4,12.1
1135.3,C000AK,121.0,18.0,M1,8.8
1207.8,C000AF,128.0,19.0,M4,8.3
887.6,C000Y,96.0,17.0,M2,11.3
1167.7,C000X,125.0,18.0,M1,8.6
882.5,C000N,93.0,15.0,M2,11.3
867.7,C000AI,95.0,14.0,M1,11.5
1314.7,C000Y,139.0,20.0,M2,7.6
532.0,C000AZ,59.0,11.0,M2,18.8
1050.2,C000H,114.0,19.0,M2,9.5
855.1,C000O,93.0,15.0,M2,11.7
1005.4,C000D,107.0,16.0,M1,9.9
805.9,C000L,86.0,14.0,M1,12.4
1237.0,C000AY,129.0,19.0,M1,8.0
844.4,C000O,89.0,16.0,M2,11.9
778.3,C000Y,85.0,15.0,M1,12.8
1174.0,C000AK,122.0,19.0,M2,8.6
1161.9,C000AX,125.0,20.0,M1,8.6
1187.9,C000AK,126.0,16.0,M1,8.4
905.4,C000AL,97.0,15.0,M2,11.0
1165.8,C000AY,124.0,19.0,M4,8.6
745.5,C000O,81.0,16.0,M1,13.6
999.8,C000AY,108.0,15.0,M1,10.0
861.6,C000T,95.0,16.0,M1,11.5
779.9,C000AL,84.0,16.0,M2,12.8
1266.5,C000X,136.0,19.0,M1,7.9
788.0,C000AQ,86.0,14.0,M1,12.7
1324.8,C000X,139.0,20.0,M1,7.5
864.7,C000U,94.0,15.0,M1,11.6
823.7,C000Z,89.0,14.0,M1,12.1
1241.0,C000W,130.0,19.0,M1,8.1
780.7,C000T,85.0,15.0,M1,12.8
1211.5,C000AK,126.0,17.0,M1,8.2
1430.2,C000X,151.0,20.0,M1,7.0
1205.4,C000J,129.0,18.0,M1,8.3
857.3,C000T,93.0,15.0,M1,11.8
1252.6,C000AK,134.0,19.0,M4,8.0
793.3,C000Y,87.0,14.0,M1,12.7
1214.8,C000AK,129.0,19.0,M1,8.2
812.0,C000B,89.0,16.0,M1,12.4
976.3,C000AY,104.0,15.0,M1,10.2
893.0,C000O,98.0,16.0,M1,11.3
833.9,C000AD,89.0,14.0,M2,11.9
1496.0,C000J,155.0,22.0,M1,6.7
808.2,C000N,88.0,17.0,M4,12.4
1250.6,C000AP,132.0,20.0,M1,8.0
1573.5,C000W,164.0,23.0,M1,6.4
778.5,C000Y,84.0,12.0,M1,12.9
1197.7,C000AS,127.0,18.0,M1,8.3
795.5,C000AL,88.0,15.0,M2,12.6
798.9,C000T,86.0,15.0,M1,12.6
1046.5,C000AY,111.0,18.0,M1,9.6
